"Link "," outLinkSimilarity "," inLinkSimilarity "," lexicalSimilarity "," numOutLinks "," numInLinks "," length "," CategorySimilarity","Class"
"/wiki/Collodion "," 0.0234375 "," 0.000983284169125 "," 0.0400801603206 "," 16 "," 65 "," 1784 "," 0","El"
"/wiki/Frederick_Scott_Archer "," 0.0403225806452 "," 0.0024925224327 "," 0.0368098159509 "," 14 "," 42 "," 1414 "," 0","Pr"
"/wiki/Glass "," 0.0 "," 0.0105078809107 "," 0.0866828087167 "," 459 "," 3350 "," 30648 "," 0","Sp"
"/wiki/Darkroom "," 0.0147058823529 "," 0.100643382353 "," 0.0789220404235 "," 25 "," 425 "," 3575 "," 1","Pr"
"/wiki/Ambrotype "," 0.0327868852459 "," 0.00298953662182 "," 0.0511534603811 "," 11 "," 42 "," 2253 "," 0","El"
"/wiki/Tintype "," 0.048275862069 "," 0.00199203187251 "," 0.0835680751174 "," 42 "," 42 "," 4353 "," 0","El"
"/wiki/Carte_de_visite "," 0.0 "," 0.00192585459798 "," 0.0490856592878 "," 20 "," 110 "," 2863 "," 0","El"
"/wiki/Bellows_(photography) "," 0.0169491525424 "," 0.00353000504286 "," 0.0420609884332 "," 5 "," 19 "," 1229 "," 1","El"
"/wiki/James_Clerk_Maxwell "," 0.0110294117647 "," 0.00727146814404 "," 0.0885051268214 "," 179 "," 941 "," 26328 "," 0","Pr"
"/wiki/Thomas_Sutton_(photographer) "," 0.0165289256198 "," 0.0 "," 0.0441478439425 "," 8 "," 9 "," 1565 "," 0","Pr"
"/wiki/Video_camera_tube "," 0.00961538461538 "," 0.00436893203883 "," 0.126992561105 "," 158 "," 108 "," 41337 "," 0","Ca"
"/wiki/Digital_camera "," 0.0451127819549 "," 0.0874836173001 "," 0.170552147239 "," 204 "," 1375 "," 27976 "," 0","Ca"
"/wiki/Photographic_film "," 0.0380434782609 "," 0.115201385881 "," 0.144259818731 "," 83 "," 609 "," 14252 "," 1","Ca"
"/wiki/Photographic_plate "," 0.0134228187919 "," 0.00899195456697 "," 0.0570048309179 "," 37 "," 161 "," 3091 "," 1","Ca"
"/wiki/Video_camera "," 0.014598540146 "," 0.0158450704225 "," 0.0477642276423 "," 24 "," 337 "," 1726 "," 2","Ca"
"/wiki/Digital_camera "," 0.0451127819549 "," 0.0874836173001 "," 0.170552147239 "," 204 "," 1375 "," 27976 "," 0","Ca"
"/wiki/Image_sensor "," 0.0236220472441 "," 0.113907284768 "," 0.0536585365854 "," 19 "," 555 "," 2936 "," 0","Ca"
"/wiki/Charge_coupled_device "," 0.0334928229665 "," 0.00300902708124 "," 0.135561160151 "," 109 "," 29 "," 22493 "," 0","Pr"
"/wiki/CMOS "," 0.00549450549451 "," 0.0178918708674 "," 0.0835322195704 "," 79 "," 657 "," 13213 "," 0","Pr"
"/wiki/Memory_card "," 0.00714285714286 "," 0.00586756077117 "," 0.0425321463897 "," 28 "," 439 "," 2281 "," 0","Pr"
"/wiki/Digital_image_processing "," 0.0 "," 0.00508788159112 "," 0.0518084066471 "," 20 "," 202 "," 3206 "," 0","Pr"
"/wiki/Movie_camera "," 0.0472972972973 "," 0.0134821013482 "," 0.151305683564 "," 42 "," 209 "," 11736 "," 0","Ca"
"/wiki/Europe "," 0.00261780104712 "," 0.00234123500146 "," 0.0740323186772 "," 863 "," 4879 "," 56068 "," 0","Sp"
"/wiki/Still_camera "," 0.0252100840336 "," 0.111111111111 "," 0.024811218986 "," 7 "," 249 "," 437 "," 1","Ca"
"/wiki/Special_effects "," 0.0 "," 0.00156188988676 "," 0.0913396481732 "," 139 "," 594 "," 14695 "," 0","Sp"
"/wiki/Video_camera "," 0.014598540146 "," 0.0158450704225 "," 0.0477642276423 "," 24 "," 337 "," 1726 "," 2","Ca"
"/wiki/Microscope "," 0.00787401574803 "," 0.0265324794145 "," 0.0832049306626 "," 153 "," 1407 "," 11278 "," 0","Sp"
"/wiki/Carl_Zeiss "," 0.0208333333333 "," 0.00721500721501 "," 0.0505836575875 "," 32 "," 123 "," 2993 "," 0","Pr"
"/wiki/Leitz "," 0.0 "," 0.00252270433905 "," 0.00216216216216 "," 0 "," 16 "," 45 "," 0","Pr"
"/wiki/Wide-angle_lens "," 0.0220588235294 "," 0.0152526215443 "," 0.0956439393939 "," 36 "," 162 "," 7117 "," 0","Ca"
"/wiki/Telephoto_lens "," 0.0428571428571 "," 0.0183615819209 "," 0.0839622641509 "," 31 "," 197 "," 5392 "," 0","Ca"
"/wiki/Architecture "," 0.00917431192661 "," 0.00281954887218 "," 0.0813664596273 "," 115 "," 3376 "," 16661 "," 0","Sp"
"/wiki/Documentary_photography "," 0.0 "," 0.102478551001 "," 0.0662358642973 "," 47 "," 342 "," 7173 "," 0","El"
"/wiki/Photographic_lens "," 0.0897435897436 "," 0.0496014171833 "," 0.149398525417 "," 177 "," 399 "," 76682 "," 0","Ca"
"/wiki/Focus_free_lens "," 0.0367647058824 "," 0.00101265822785 "," 0.0723362658847 "," 32 "," 6 "," 3465 "," 0","Ca"
"/wiki/Photographic_lens "," 0.0897435897436 "," 0.0496014171833 "," 0.149398525417 "," 177 "," 399 "," 76682 "," 0","Ca"
"/wiki/Scale-focus "," 0.0168067226891 "," 0.00202326757714 "," 0.0274551214361 "," 6 "," 10 "," 956 "," 1","El"
"/wiki/Rangefinder_camera "," 0.0727272727273 "," 0.112244897959 "," 0.142857142857 "," 77 "," 319 "," 11523 "," 0","Ca"
"/wiki/Single-lens_reflex_camera "," 0.119402985075 "," 0.150828247602 "," 0.183010618364 "," 139 "," 755 "," 32102 "," 0","Ca"
"/wiki/Ground_glass "," 0.034965034965 "," 0.00350877192982 "," 0.0690633869442 "," 33 "," 31 "," 3509 "," 2","El"
"/wiki/Twin-lens_reflex_camera "," 0.030303030303 "," 0.109507217521 "," 0.116713352007 "," 25 "," 258 "," 5445 "," 0","Eca"
"/wiki/View_camera "," 0.0828025477707 "," 0.108134437409 "," 0.170308967596 "," 62 "," 304 "," 19043 "," 0","Ca"
"/wiki/Sheet_film "," 0.00740740740741 "," 0.00400600901352 "," 0.12783171521 "," 21 "," 34 "," 12638 "," 0","El"
"/wiki/Autofocus "," 0.0490797546012 "," 0.0354260089686 "," 0.134521880065 "," 63 "," 378 "," 12088 "," 1","El"
"/wiki/Shutter_(photography) "," 0.0534351145038 "," 0.0354511970534 "," 0.138914443422 "," 26 "," 289 "," 7444 "," 0","Ca"
"/wiki/Leaf_shutter "," 0.0534351145038 "," 0.00703871292107 "," 0.138914443422 "," 26 "," 32 "," 7444 "," 0","Ca"
"/wiki/Focal-plane_shutter "," 0.0921985815603 "," 0.0188118811881 "," 0.161803713528 "," 50 "," 89 "," 25448 "," 0","Ca"
"/wiki/Medium_format "," 0.0933333333333 "," 0.0020202020202 "," 0.141571194763 "," 57 "," 13 "," 12803 "," 0","El"
"/wiki/120_film "," 0.015037593985 "," 0.0113580246914 "," 0.0848780487805 "," 21 "," 81 "," 4391 "," 0","El"
"/wiki/Flash_bulb "," 0.02 "," 0.00202736948809 "," 0.127258444619 "," 40 "," 6 "," 11691 "," 0","Ca"
"/wiki/Electronic_flash "," 0.02 "," 0.00352112676056 "," 0.127258444619 "," 40 "," 24 "," 11691 "," 0","Ca"
"/wiki/Roll_film "," 0.0314960629921 "," 0.00499251123315 "," 0.0469387755102 "," 16 "," 43 "," 2166 "," 1","El"
"/wiki/120_film "," 0.015037593985 "," 0.0113580246914 "," 0.0848780487805 "," 21 "," 81 "," 4391 "," 0","El"
"/wiki/Brownie_(camera) "," 0.00757575757576 "," 0.00588235294118 "," 0.0589371980676 "," 19 "," 81 "," 3155 "," 0","El"
"/wiki/35mm_film "," 0.0167364016736 "," 0.00629539951574 "," 0.14160327677 "," 170 "," 107 "," 30569 "," 0","El"
"/wiki/Leica_Camera "," 0.0512820512821 "," 0.0234590616375 "," 0.105697770438 "," 52 "," 261 "," 9349 "," 0","El"
"/wiki/35mm_film "," 0.0167364016736 "," 0.00629539951574 "," 0.14160327677 "," 170 "," 107 "," 30569 "," 0","El"
"/wiki/16mm_film "," 0.0151515151515 "," 0.000966183574879 "," 0.0993690851735 "," 92 "," 101 "," 10656 "," 0","El"
"/wiki/9.5mm_film "," 0.0078125 "," 0.0 "," 0.0752984389348 "," 14 "," 2 "," 4989 "," 0","El"
"/wiki/8mm_film "," 0.00719424460432 "," 0.000501504513541 "," 0.0858490566038 "," 27 "," 24 "," 4900 "," 0","El"
"/wiki/Super_8_mm_film "," 0.0 "," 0.00613765892153 "," 0.11866759195 "," 96 "," 327 "," 17028 "," 0","El"
"/wiki/Photographic_plate "," 0.0134228187919 "," 0.00899195456697 "," 0.0570048309179 "," 37 "," 161 "," 3091 "," 1","Ca"
"/wiki/Ground_glass "," 0.034965034965 "," 0.00350877192982 "," 0.0690633869442 "," 33 "," 31 "," 3509 "," 2","El"
"/wiki/Photographic_lens_design "," 0.046511627907 "," 0.00250626566416 "," 0.175243393602 "," 71 "," 29 "," 20358 "," 0","Pr"
"/wiki/Dark_slide_(photography) "," 0.0 "," 0.000505561172902 "," 0.0193965517241 "," 3 "," 8 "," 447 "," 1","Pr"
"/wiki/View_camera "," 0.0828025477707 "," 0.108134437409 "," 0.170308967596 "," 62 "," 304 "," 19043 "," 0","Ca"
"/wiki/Monorail_camera "," 0.00787401574803 "," 0.00101214574899 "," 0.0631364562118 "," 13 "," 7 "," 2083 "," 0","Ca"
"/wiki/Field_camera "," 0.017094017094 "," 0.00202122283982 "," 0.0361317747078 "," 4 "," 12 "," 1070 "," 0","Ca"
"/wiki/Press_camera "," 0.016393442623 "," 0.00352644836272 "," 0.047520661157 "," 10 "," 21 "," 1926 "," 0","Ca"
"/wiki/Hasselblad "," 0.0361445783133 "," 0.0119904076739 "," 0.133202099738 "," 63 "," 139 "," 21940 "," 0","El"
"/wiki/Rangefinder "," 0.0 "," 0.0098916627414 "," 0.0330920372285 "," 10 "," 174 "," 1232 "," 0","Ca"
"/wiki/Brownie_(camera) "," 0.00757575757576 "," 0.00588235294118 "," 0.0589371980676 "," 19 "," 81 "," 3155 "," 0","El"
"/wiki/Parallax "," 0.0182648401826 "," 0.00454654223498 "," 0.121744791667 "," 129 "," 2233 "," 23075 "," 0","El"
"/wiki/Hasselblad "," 0.0361445783133 "," 0.0119904076739 "," 0.133202099738 "," 63 "," 139 "," 21940 "," 0","El"
"/wiki/Mamiya "," 0.0347826086957 "," 0.0136534839925 "," 0.0860215053763 "," 126 "," 182 "," 9153 "," 1","El"
"/wiki/Bronica "," 0.015873015873 "," 0.00352467270896 "," 0.0650154798762 "," 16 "," 22 "," 2258 "," 0","El"
"/wiki/Pentax "," 0.0242914979757 "," 0.0366398570152 "," 0.062292358804 "," 151 "," 351 "," 7362 "," 0","El"
"/wiki/Digital_SLR "," 0.0717488789238 "," 0.00597014925373 "," 0.166347992352 "," 193 "," 51 "," 29679 "," 0","El"
"/wiki/Pentaprism "," 0.0458015267176 "," 0.0128585558853 "," 0.0466058763931 "," 23 "," 77 "," 2100 "," 1","El"
"/wiki/Pellicle_mirror "," 0.00787401574803 "," 0.00302724520686 "," 0.077519379845 "," 15 "," 17 "," 4036 "," 1","El"
"/wiki/Canon_(company) "," 0.00681818181818 "," 0.0409105905642 "," 0.0579800498753 "," 447 "," 1286 "," 27948 "," 0","Pr"
"/wiki/K._G._Corfield_Ltd "," 0.0166666666667 "," 0.000506072874494 "," 0.0361197110423 "," 7 "," 6 "," 1306 "," 1","Pr"
"/wiki/Mamiya "," 0.0347826086957 "," 0.0136534839925 "," 0.0860215053763 "," 126 "," 182 "," 9153 "," 1","El"
"/wiki/Frame_rate "," 0.013698630137 "," 0.0121350018961 "," 0.099604743083 "," 37 "," 713 "," 9418 "," 0","El"
"/wiki/Persistence_of_vision "," 0.0 "," 0.00384245917387 "," 0.0868824531516 "," 37 "," 120 "," 6702 "," 0","Pr"
"/wiki/35mm_film "," 0.0167364016736 "," 0.00629539951574 "," 0.14160327677 "," 170 "," 107 "," 30569 "," 0","El"
"/wiki/70_mm_film "," 0.0 "," 0.0046685340803 "," 0.0983739837398 "," 67 "," 189 "," 9608 "," 0","El"
"/wiki/16mm_film "," 0.0151515151515 "," 0.000966183574879 "," 0.0993690851735 "," 92 "," 101 "," 10656 "," 0","El"
"/wiki/9.5_mm_film "," 0.0078125 "," 0.00298507462687 "," 0.0752984389348 "," 14 "," 45 "," 4989 "," 0","El"
"/wiki/8mm_film "," 0.00719424460432 "," 0.000501504513541 "," 0.0858490566038 "," 27 "," 24 "," 4900 "," 0","El"
"/wiki/Super_8_mm_film "," 0.0 "," 0.00613765892153 "," 0.11866759195 "," 96 "," 327 "," 17028 "," 0","El"
"/wiki/Camcorder "," 0.021186440678 "," 0.0161863403079 "," 0.136419001218 "," 156 "," 613 "," 22902 "," 0","Ca"
"/wiki/Professional_video_camera "," 0.0310559006211 "," 0.00331596399811 "," 0.128925619835 "," 57 "," 150 "," 10820 "," 0","Ca"
"/wiki/Contax "," 0.0571428571429 "," 0.0199104031857 "," 0.144322845417 "," 40 "," 78 "," 19449 "," 0","Pr"
"/wiki/Pentaprism "," 0.0458015267176 "," 0.0128585558853 "," 0.0466058763931 "," 23 "," 77 "," 2100 "," 1","Pr"
"/wiki/Single-lens_reflex_camera "," 0.119402985075 "," 0.150828247602 "," 0.183010618364 "," 139 "," 755 "," 32102 "," 0","Ca"
"/wiki/Asahiflex "," 0.00840336134454 "," 0.00354430379747 "," 0.043254376931 "," 5 "," 11 "," 1688 "," 0","Pr"
"/wiki/Kodak_Retina "," 0.031746031746 "," 0.00303183425973 "," 0.047227926078 "," 15 "," 14 "," 2096 "," 0","Pr"
"/wiki/Nikon_F "," 0.0230769230769 "," 0.0138888888889 "," 0.0987996306556 "," 22 "," 73 "," 6045 "," 0","Pr"
"/wiki/System_camera "," 0.0252100840336 "," 0.00401606425703 "," 0.0139335476956 "," 7 "," 29 "," 477 "," 0","Ca"
"/wiki/Canon_EOS_300D "," 0.015503875969 "," 0.00842418235877 "," 0.0301142263759 "," 16 "," 64 "," 1325 "," 0","Pr"
"/wiki/Digital_single-lens_reflex_camera "," 0.0717488789238 "," 0.117877337973 "," 0.166347992352 "," 193 "," 660 "," 29679 "," 0","Ca"
