"Link "," outLinkSimilarity "," inLinkSimilarity "," lexicalSimilarity "," numOutLinks "," numInLinks "," length "," CategorySimilarity","Class"
"/wiki/Phagocytosis "," 0.0123456790123 "," 0.0069008782936 "," 0.0297397769517 "," 41 "," 462 "," 2966 "," 0","Pr"
"/wiki/Direct_contact "," 0.00581395348837 "," 0.000869565217391 "," 0.0894396551724 "," 58 "," 1 "," 7692 "," 0","Sp"
"/wiki/Vaccine "," 0.0603174603175 "," 0.0275195239866 "," 0.122191011236 "," 248 "," 1655 "," 21453 "," 0","Sp"
"/wiki/Analgesics "," 0.0116959064327 "," 0.00711462450593 "," 0.0773860705073 "," 261 "," 124 "," 11496 "," 0","Pr"
"/wiki/Analgesics "," 0.0116959064327 "," 0.00711462450593 "," 0.0773860705073 "," 261 "," 124 "," 11496 "," 0","Pr"
"/wiki/Antipyretic "," 0.030303030303 "," 0.0122230710466 "," 0.0574229691877 "," 18 "," 177 "," 1592 "," 0","Pr"
"/wiki/Ibuprofen "," 0.0152671755725 "," 0.0105321507761 "," 0.115503875969 "," 304 "," 681 "," 17023 "," 0","Pr"
"/wiki/Acetaminophen "," 0.011214953271 "," 0.0110226576852 "," 0.105988023952 "," 454 "," 501 "," 31744 "," 0","Pr"
"/wiki/Paracetamol "," 0.011214953271 "," 0.020156314274 "," 0.105988023952 "," 454 "," 1634 "," 31744 "," 0","Pr"
"/wiki/Cough_medicine "," 0.150602409639 "," 0.0112433862434 "," 0.115519253209 "," 72 "," 475 "," 5913 "," 0","Pr"
"/wiki/Runny_nose "," 0.155844155844 "," 0.00259291270527 "," 0.0655737704918 "," 83 "," 10 "," 3002 "," 0","Sp"
"/wiki/H1_antagonist "," 0.00502512562814 "," 0.00377358490566 "," 0.0885529157667 "," 81 "," 716 "," 6596 "," 0","Pr"
"/wiki/Anticholinergics "," 0.0698412698413 "," 0.00325998370008 "," 0.0551643192488 "," 231 "," 81 "," 4629 "," 0","Pr"
"/wiki/Ipratropium "," 0.158620689655 "," 0.00747556066705 "," 0.0326797385621 "," 70 "," 608 "," 2072 "," 0","Pr"
"/wiki/Runny_nose "," 0.155844155844 "," 0.00259291270527 "," 0.0655737704918 "," 83 "," 10 "," 3002 "," 0","Sp"
"/wiki/Prescription_drug "," 0.0178571428571 "," 0.00535279805353 "," 0.081983805668 "," 52 "," 925 "," 8491 "," 0","Pr"
"/wiki/Chest_vapor_rub "," 0.0 "," 0.0 "," 0.0266106442577 "," 7 "," 0 "," 900 "," 0","Sp"
"/wiki/Gargling "," 0.0136054421769 "," 0.000848176420696 "," 0.0568031704095 "," 26 "," 30 "," 2048 "," 0","Sp"
"/wiki/Antibiotics "," 0.0188087774295 "," 0.0145008365867 "," 0.10101010101 "," 240 "," 669 "," 24103 "," 0","Pr"
"/wiki/Antiviral_drug "," 0.10593220339 "," 0.0362520914668 "," 0.123499142367 "," 188 "," 784 "," 15641 "," 0","Pr"
"/wiki/Honey "," 0.00325732899023 "," 0.0117312477782 "," 0.0912181303116 "," 209 "," 1703 "," 27945 "," 0","Sp"
"/wiki/Dextromethorphan "," 0.093023255814 "," 0.00889192886457 "," 0.113411341134 "," 176 "," 1809 "," 11714 "," 0","Pr"
"/wiki/Infant_botulism "," 0.0218340611354 "," 0.0 "," 0.122264150943 "," 127 "," 1 "," 19058 "," 0","Pr"
"/wiki/Nasal_irrigation "," 0.00561797752809 "," 0.00663349917081 "," 0.106890459364 "," 66 "," 64 "," 12298 "," 0","El"
"/wiki/James_I_of_England "," 0.0 "," 0.000568720379147 "," 0.0609929078014 "," 379 "," 4326 "," 38615 "," 0","Sp"
"/wiki/Polyp_(medicine) "," 0.00497512437811 "," 0.00318725099602 "," 0.0823271130626 "," 88 "," 111 "," 7761 "," 0","Pr"
"/wiki/Sinus_(anatomy) "," 0.0 "," 0.00248756218905 "," 0.0677749360614 "," 10 "," 59 "," 2953 "," 0","Pr"
"/wiki/Benjamin_Franklin "," 0.0 "," 0.00311009744972 "," 0.0594193112762 "," 583 "," 3702 "," 66387 "," 0","Sp"
"/wiki/United_Kingdom "," 0.0015923566879 "," 0.00181998676373 "," 0.0592823712949 "," 1426 "," 4905 "," 88537 "," 0","Sp"
"/wiki/Common_Cold_Unit "," 0.015625 "," 0.00172711571675 "," 0.0380952380952 "," 6 "," 10 "," 1561 "," 0","Sp"
"/wiki/Medical_Research_Council_(UK) "," 0.00724637681159 "," 0.00303766707169 "," 0.0403800475059 "," 17 "," 501 "," 3652 "," 0","Sp"
"/wiki/Rhinovirus "," 0.267080745342 "," 0.0468253968254 "," 0.152198421646 "," 84 "," 169 "," 6691 "," 1","Ca"
"/wiki/Tissue_culture "," 0.00714285714286 "," 0.000780031201248 "," 0.0188172043011 "," 17 "," 133 "," 1349 "," 0","El"
"/wiki/Interferon "," 0.0692041522491 "," 0.0179542981502 "," 0.110665597434 "," 198 "," 738 "," 17537 "," 0","El"
"/wiki/Zinc_gluconate#Zinc_and_the_common_cold "," 0.00617283950617 "," 0.00167504187605 "," 0.0560975609756 "," 39 "," 46 "," 3608 "," 0","Pr"
"/wiki/Antibiotic_resistance "," 0.0140350877193 "," 0.0162805259862 "," 0.117845117845 "," 201 "," 474 "," 25383 "," 0","Pr"
"/wiki/Cold "," 0.0 "," 0.00298062593145 "," 0.0242914979757 "," 29 "," 197 "," 1898 "," 0","Sp"
"/wiki/Biota_Holdings "," 0.0153846153846 "," 0.0 "," 0.0102339181287 "," 8 "," 2 "," 308 "," 0","El"
"/wiki/Rhinovirus "," 0.267080745342 "," 0.0468253968254 "," 0.152198421646 "," 84 "," 169 "," 6691 "," 1","Ca"
"/wiki/Clinical_trials "," 0.00346020761246 "," 0.00472866471515 "," 0.10301369863 "," 194 "," 3312 "," 40381 "," 0","Pr"
"/wiki/ViroPharma "," 0.0208333333333 "," 0.00442151805453 "," 0.0517051705171 "," 137 "," 214 "," 5202 "," 0","Pr"
"/wiki/Schering-Plough "," 0.0 "," 0.00423131170663 "," 0.0426229508197 "," 64 "," 277 "," 5783 "," 0","Pr"
"/wiki/Pleconaril "," 0.312056737589 "," 0.0245554614733 "," 0.056258790436 "," 63 "," 60 "," 1351 "," 0","Pr"
"/wiki/Picornaviridae "," 0.0271739130435 "," 0.00956175298805 "," 0.0839779005525 "," 70 "," 117 "," 6378 "," 1","Pr"
"/wiki/Pleconaril "," 0.312056737589 "," 0.0245554614733 "," 0.056258790436 "," 63 "," 60 "," 1351 "," 0","Pr"
"/wiki/Route_of_administration "," 0.0 "," 0.0082667401488 "," 0.0484927916121 "," 32 "," 2626 "," 3336 "," 0","Sp"
"/wiki/Schering-Plough "," 0.0 "," 0.00423131170663 "," 0.0426229508197 "," 64 "," 277 "," 5783 "," 0","Sp"
"/wiki/Route_of_administration "," 0.0 "," 0.0082667401488 "," 0.0484927916121 "," 32 "," 2626 "," 3336 "," 0","Sp"
"/wiki/University_of_Maryland;_College_Park "," 0.0 "," 0.00117164616286 "," 0.0515137821961 "," 519 "," 4121 "," 45700 "," 0","Sp"
"/wiki/Genome "," 0.0 "," 0.016077170418 "," 0.0625630676085 "," 122 "," 1754 "," 8411 "," 0","Sp"
"/wiki/Virus_disease "," 0.104938271605 "," 0.0557673975214 "," 0.0242857142857 "," 89 "," 1065 "," 1036 "," 0","Sp"
,,,,,,,," "
