"Link","outLinkSimilarity","inLinkSimilarity","lexicalSimilarity","numOutLinks","numInLinks","length","Class"
"/wiki/Animal_testing_on_non-human_primates",0.025,0.00292540224281,0.0756192959583,137,340,29196,"Pr"
"/wiki/Animal_testing",0.0159744408946,0.00433302383163,0.0721649484536,270,1552,47583,"Pr"
"/wiki/Human",0.00865051903114,0.0261233019854,0.070206230803,579,6445,53848,"Ca"
"/wiki/United_States",0.00109769484083,0.000845104430762,0.0480984340045,913,6763,65685,"Sp"
"/wiki/Primate",0.0666666666667,0.0563646170442,0.10632183908,405,2433,37309,"Ca"
"/wiki/European_Union",0.0046875,0.00147080453008,0.0552259242355,679,5273,57372,"Sp"
"/wiki/Wikipedia:Citation_needed",0,0.00120609075833,0.00856531049251,2,4916,186,"Sp"
"/wiki/Animal_rights",0.00442477876106,0.00374812593703,0.0629464285714,182,2321,54584,"Pr"
"/wiki/Wikipedia:Citation_needed",0,0.00120609075833,0.00856531049251,2,4916,186,"Sp"
"/wiki/Animal_rights",0.00442477876106,0.00374812593703,0.0629464285714,182,2321,54584,"Pr"
"/wiki/Animal_welfare",0.0232558139535,0.00595491280306,0.0731244064577,62,646,14397,"Pr"
"/wiki/Wikipedia:Citation_needed",0,0.00120609075833,0.00856531049251,2,4916,186,"Sp"
"/wiki/Monkeys_in_space",0.024,0.0032414910859,0.0562962962963,61,137,6539,"El"
"/wiki/V-2",0.0141509433962,0.00115118956255,0.0543689320388,178,934,25738,"Pr"
"/wiki/Monkey_brain_(cuisine)",0,0.000576036866359,0.0525362318841,17,12,1833,"El"
"/wiki/Islamic_dietary_laws",0.0176991150442,0.00187705302675,0.0642317380353,49,420,7675,"Sp"
"/wiki/Haraam",0,0.000510204081633,0.0385964912281,19,237,2207,"Sp"
"/wiki/Bushmeat",0.0333333333333,0.00951374207188,0.078914919852,53,187,7638,"El"
"/wiki/Sun_Wukong",0.0258064516129,0.00600300150075,0.069033530572,104,293,13282,"Pr"
"/wiki/Chinese_mythology",0.00769230769231,0.00172637030643,0.0571761960327,74,599,9341,"Pr"
"/wiki/Journey_to_the_West",0.0185185185185,0.00409090909091,0.0740157480315,118,487,19431,"Pr"
"/wiki/Television_program",0.00595238095238,0.00222428174235,0.0712909441233,114,3776,17369,"Pr"
"/wiki/Monkey_(TV_series)",0.0357142857143,0.00164654226125,0.0653008962868,49,107,7613,"Pr"
"/wiki/Monsieur_Eek",0,0.000575705238918,0.0166666666667,9,13,494,"Pr"
"/wiki/Curious_George",0.00826446280992,0.00521648408972,0.0670241286863,52,203,7764,"Pr"
"/wiki/Terry_Pratchett",0.00947867298578,0.0013025073266,0.0643729189789,431,1356,38401,"Pr"
"/wiki/Discworld",0.009375,0.0022639068564,0.0694345025054,340,1552,23823,"Pr"
"/wiki/Librarian_(Discworld)",0.0110701107011,0.000572409845449,0.0550621669627,264,23,30633,"Pr"
"/wiki/Unseen_University",0.0110701107011,0.00201612903226,0.0550621669627,264,404,30633,"Pr"
"/wiki/Orangutan",0.0114942528736,0.0293470286134,0.0713632204941,111,1102,16258,"Ca"
"/wiki/Winged_monkeys",0.00961538461538,0.000987166831194,0.0547337278107,34,314,4972,"Ca"
"/wiki/List_of_Oz_books",0,0.00140778977006,0.0578947368421,52,485,6930,"Pr"
"/wiki/Hanuman",0.00934579439252,0.00567502986858,0.0471641791045,195,1662,32902,"Pr"
"/wiki/Hinduism",0.00756143667297,0.00334946036472,0.0597530864198,617,3691,42226,"Pr"
"/wiki/Buddhism",0.00468018720749,0.00259304453935,0.0520210896309,833,5077,82402,"Pr"
"/wiki/Buddhism_in_China",0,0,0.00218818380744,3,1364,46,"Pr"
"/wiki/Mind_monkey",0.0138248847926,0,0.0571073867163,388,19,27735,"Pr"
"/wiki/Three_wise_monkeys",0.00961538461538,0.00222098833981,0.0580110497238,36,83,6212,"Pr"
"/wiki/Moche",0,0.000975609756098,0.058886509636,55,332,9333,"Pr"
"/wiki/Monkey_(zodiac)",0.025974025974,0.000468823253633,0.0279569892473,6,409,363,"Pr"
"/wiki/Chinese_zodiac",0.0162601626016,0.00300902708124,0.0797227036395,60,295,20192,"Pr"
"/wiki/Chinese_calendar",0.0147058823529,0.000596125186289,0.0752110514198,188,4993,34413,"Pr"
"/wiki/Computing",0.00507614213198,0.00977995110024,0.0471478463329,37,946,4453,"Ca"
"/wiki/Typewriter#Keyboard_layouts:_.22QWERTY.22_and_others",0.0246913580247,0.00398936170213,0.137931034483,189,49,40738,"Ca"
"/wiki/Push-button",0.00526315789474,0.00609756097561,0.055023923445,28,122,3500,"El"
"/wiki/Punch_card",0.0124481327801,0.00134408602151,0.113216715258,95,39,18343,"Ca"
"/wiki/Paper_tape",0.00460829493088,0.00123001230012,0.0839936608558,72,108,10267,"Ca"
"/wiki/Input_device",0.0112994350282,0.0556818181818,0.0480827754108,16,223,2854,"Ca"
"/wiki/Mouse_(computing)",0.0378548895899,0.142429682825,0.147575250836,191,1249,30734,"Ca"
"/wiki/Touchscreen",0.0215517241379,0.0380710659898,0.124572545188,94,980,17271,"Ca"
"/wiki/Pen_computing",0.04,0.00132625994695,0.0580912863071,25,49,4555,"Ca"
"/wiki/Character_recognition",0.0134529147982,0.00140056022409,0.089013224822,66,9,11909,"Ca"
"/wiki/Voice_recognition",0.0138248847926,0.00132100396301,0.123336291038,60,52,22295,"Ca"
"/wiki/Engraving",0.00900900900901,0.000354735721887,0.0854870775348,70,2177,12935,"Ca"
"/wiki/Printing",0.00384615384615,0.00286885245902,0.0839294229852,115,1746,14054,"Ca"
"/wiki/Symbol",0.00490196078431,0.00159808230124,0.0359420289855,44,1822,3941,"Sp"
"/wiki/Letter_(alphabet)",0,0.00767754318618,0.0506257110353,167,344,6358,"Sp"
"/wiki/Number",0.00220750551876,0.00455062571104,0.0868276154172,345,1062,31133,"Sp"
"/wiki/Character_(computing)",0.00966183574879,0.00870406189555,0.0505584950029,51,338,4173,"Sp"
"/wiki/Word_processor",0.00836820083682,0.0159893404397,0.10321969697,85,836,16491,"El"
"/wiki/Text_editor",0.019512195122,0.00626959247649,0.0662790697674,49,584,5303,"El"
"/wiki/Microsoft_Windows",0.0137931034483,0.0190749493585,0.103263516805,176,5437,19900,"El"
"/wiki/Control-Alt-Delete",0.0319634703196,0.00589970501475,0.0815660685155,72,332,10392,"El"
"/wiki/Command-line_interface",0.0169491525424,0.0114087301587,0.0898395721925,88,1511,11053,"El"
"/wiki/Microsoft_Windows",0.0137931034483,0.0190749493585,0.103263516805,176,5437,19900,"El"
"/wiki/Punctuation",0.00434782608696,0.00512601452371,0.063152114223,70,1656,7487,"Sp"
"/wiki/Function_Keys",0.0157068062827,0.00141043723554,0.0522875816993,31,4,4102,"El"
"/wiki/Enter_key",0.0274725274725,0.068090787717,0.0501222493888,26,98,2928,"El"
"/wiki/Laptops",0.0269230769231,0.00250626566416,0.129646418858,119,94,23423,"El"
"/wiki/Notebook_computers",0.0269230769231,0.0013698630137,0.129646418858,119,25,23423,"El"
"/wiki/Nettop",0.0165745856354,0.00869565217391,0.0515708358032,22,226,3573,"El"
"/wiki/Smartphone",0.0242914979757,0.0184197770238,0.0710797612588,98,1438,9321,"El"
"/wiki/Chorded_keyboard",0.0301507537688,0.0144356955381,0.122075279756,55,71,15735,"Ca"
"/wiki/Keyer",0.0113636363636,0.0028129395218,0.0368098159509,17,7,2035,"Ca"
"/wiki/Chorded_keyboard",0.0301507537688,0.0144356955381,0.122075279756,55,71,15735,"Ca"
"/wiki/Game_controller",0.0218340611354,0.0168650793651,0.0865639936272,75,330,11097,"Ca"
"/wiki/AlphaGrip",0.00595238095238,0.00282087447109,0.0444444444444,6,5,3427,"El"
"/wiki/Thumb_Keyboard",0.0120481927711,0,0.0145569620253,5,0,366,"Ca"
"/wiki/Personal_digital_assistant",0.0294117647059,0.0147492625369,0.099746835443,135,1433,13546,"El"
"/wiki/Palm_Treo",0.0167597765363,0.00385109114249,0.0167389956603,28,78,1364,"El"
"/wiki/BlackBerry",0.0184501845018,0.00845253576073,0.100817438692,132,847,21302,"El"
"/wiki/Ultra-Mobile_PC",0.0223214285714,0.0141509433962,0.078431372549,81,390,10524,"El"
"/wiki/OQO",0.010101010101,0.00136239782016,0.0610480821178,39,30,8195,"El"
"/wiki/Chorded_keyboard",0.0301507537688,0.0144356955381,0.122075279756,55,71,15735,"El"
"/wiki/Stenotype",0.0111111111111,0.00791556728232,0.0784982935154,20,58,6779,"El"
"/wiki/Virtual_Keyboard",0.0335195530726,0.001414427157,0.0673420738975,23,2,4238,"El"
"/wiki/Silicone",0,0.00155642023346,0.0761326482952,133,599,14550,"Sp"
"http://en.wiktionary.org/wiki/uneven",0,0,0.00126903553299,5,0,95,"Sp"
"/wiki/Smartphone",0.0242914979757,0.0184197770238,0.0710797612588,98,1438,9321,"El"
"/wiki/Projection_keyboard",0.0446927374302,0.0014064697609,0.0685984624483,24,6,5327,"Ca"
"/wiki/PDA",0.0294117647059,0.0113636363636,0.099746835443,135,273,13546,"El"
"/wiki/Light-emitting_diode",0.00990099009901,0.010896898575,0.134643377001,278,1792,45281,"Pr"
"/wiki/Photoelectric_sensor",0.00588235294118,0.00139275766017,0.0365185636032,8,13,2842,"Pr"
"/wiki/Printed_circuit_board",0,0.0107398568019,0.110609480813,96,1034,22365,"Pr"
"/wiki/Light",0.00777202072539,0.00171673819742,0.0880872483221,259,2910,26547,"Sp"
"/wiki/Keyboard_layout",0.0635294117647,0.0573929961089,0.164772727273,380,385,75916,"El"
"/wiki/Computer_programming",0.020325203252,0.00519180847995,0.0912280701754,99,2802,13109,"El"
"/wiki/Keyboard_layout#United_States",0.0635294117647,0.010752688172,0.164772727273,380,46,75916,"El"
"/wiki/Microsoft_Windows",0.0137931034483,0.0190749493585,0.103263516805,176,5437,19900,"El"
"/wiki/Mac_OS_X",0.0106100795756,0.0108502312344,0.11600338696,292,4991,31506,"El"
"/wiki/Linux",0.0217864923747,0.00864960282436,0.11330472103,392,5060,30066,"El"
"/wiki/QWERTY",0.0696517412935,0.0280548628429,0.108324439701,56,963,10993,"El"
"/wiki/Christopher_Sholes",0.00492610837438,0.00258064516129,0.0543060888645,44,71,7147,"Pr"
"/wiki/Dvorak_Simplified_Keyboard",0.0483271375465,0.01,0.145931984503,134,411,32148,"El"
"/wiki/Asia",0.00423728813559,0.000356951633054,0.067264573991,430,4899,24758,"Sp"
"/wiki/Wikipedia:Citation_needed",0,0.00321199143469,0.00189155107188,2,4916,186,"Sp"
"/wiki/Space_bar",0.0178571428571,0.07824933687,0.0239747634069,8,108,830,"Ca"
"/wiki/Modifier_key",0.0582010582011,0.0675675675676,0.0745192307692,40,84,4639,"Ca"
"/wiki/Active_window",0.00591715976331,0.0110344827586,0.0364197530864,8,27,2502,"Pr"
"/wiki/Control_key",0.032967032967,0.0780856423174,0.0671462829736,26,157,4114,"Ca"
"/wiki/Shift_key",0.0169491525424,0.00992907801418,0.0273802115744,17,4990,1601,"Ca"
"/wiki/Alt_key",0.045197740113,0.0755667506297,0.0568252007412,22,149,3122,"Ca"
"/wiki/AltGr_key",0.0673076923077,0.0664893617021,0.0838598506605,67,100,8496,"Ca"
"/wiki/Option_key",0.0782122905028,0.0570801317234,0.0617807389461,33,257,3649,"Ca"
"/wiki/Command_key",0.0575916230366,0.0551351351351,0.0701552616446,45,271,6606,"Ca"
"/wiki/Meta_key",0.0236686390533,0.0650069156293,0.00945775535939,10,64,475,"Ca"
"/wiki/Windows_key",0.0434782608696,0.0735294117647,0.0833333333333,60,97,6925,"Ca"
"/wiki/Keyboard_layout",0.0635294117647,0.0573929961089,0.164772727273,380,385,75916,"El"
"/wiki/Fn_key",0.05,0.0657342657343,0.0586811857229,27,56,3464,"Ca"
"/wiki/Dead_key",0.0434782608696,0.064602960969,0.0524728588661,32,85,4683,"Ca"
"/wiki/Diacritic",0.027027027027,0.00779816513761,0.0792515134838,68,1549,9775,"Sp"
"/wiki/Compose_key",0.0478723404255,0.0585885486019,0.0578758949881,36,89,4229,"Ca"
"/wiki/Enter_key",0.0274725274725,0.068090787717,0.0501222493888,26,98,2928,"Ca"
"/wiki/Arrow_keys",0.045045045045,0.0688405797101,0.112493239589,81,210,12416,"Ca"
"/wiki/Page_Up_and_Page_Down_keys",0.0179640718563,0.0650969529086,0.0217526413922,7,66,1302,"Ca"
"/wiki/Home_key",0.0424242424242,0.0770308123249,0.0224019912881,9,63,1766,"Ca"
"/wiki/End_key",0.0426829268293,0.0755244755245,0.0224719101124,8,63,1601,"Ca"
"/wiki/Tab_key",0.010989010989,0.0647571606476,0.0541022592152,22,173,4234,"Ca"
"/wiki/Insert_key",0.0386740331492,0.0668485675307,0.0455927051672,26,76,2706,"Ca"
"/wiki/Delete_key",0.0171428571429,0.0693196405648,0.0329807093964,15,127,1745,"Ca"
"/wiki/Backspace",0.010989010989,0.0671736375158,0.0452898550725,22,139,3131,"Ca"
"/wiki/Lock_key",0.00584795321637,0.0633802816901,0.0277602523659,10,49,1157,"Ca"
"/wiki/Scroll_lock",0.0231213872832,0.0715214564369,0.0212102308172,14,121,1102,"Ca"
"/wiki/Num_lock",0.0118343195266,0.0695770804911,0.0238244514107,8,81,1341,"Ca"
"/wiki/Caps_lock",0.0386740331492,0.0533462657614,0.0610778443114,26,388,3484,"Ca"
"/wiki/System_request",0.0252525252525,0.0637119113573,0.048048048048,46,65,3461,"Ca"
"/wiki/Print_screen",0.0473684210526,0.0634517766497,0.0448954489545,47,134,2485,"Ca"
"/wiki/Clipboard",0,0.00131233595801,0.0193992490613,8,57,888,"El"
"/wiki/Break_key",0.0160427807487,0.0649171270718,0.0661455201443,27,66,4148,"Ca"
"/wiki/Esc_key",0.0225988700565,0.0699865410498,0.0394736842105,19,91,1674,"Ca"
"/wiki/Menu_key",0.0299401197605,0.0728291316527,0.0303221730891,10,60,1080,"Ca"
"/wiki/Numeric_keypad",0.0263157894737,0.0665813060179,0.0480887792848,35,128,2562,"Ca"
"/wiki/Keyboard_layout#East_Asian_languages",0.0635294117647,0.010752688172,0.164772727273,380,46,75916,"El"
"/wiki/Language_input_keys",0.00578034682081,0.0633802816901,0.0233415233415,15,49,2237,"El"
"/wiki/Power_management_keys",0.0393258426966,0.0633802816901,0.0627666057282,22,49,3479,"Ca"
"/wiki/Power_management_keys",0.0393258426966,0.0633802816901,0.0627666057282,22,49,3479,"Ca"
"/wiki/Power_management_keys",0.0393258426966,0.0633802816901,0.0627666057282,22,49,3479,"Ca"
"/wiki/Power_management_keys",0.0393258426966,0.0633802816901,0.0627666057282,22,49,3479,"Ca"
"/wiki/E-mail",0.0059880239521,0.00473092844471,0.119982736297,200,4391,25945,"El"
"/wiki/Ukelele",0.00429184549356,0.00116009280742,0.0497326203209,75,157,8066,"El"
"/wiki/Avro_Keyboard",0.0106951871658,0.00277008310249,0.0547792062605,26,18,6557,"El"
"/wiki/Keypad",0.00558659217877,0.00584112149533,0.0432365657813,17,155,2419,"El"
"/wiki/US_dollars",0.00229885057471,0.00105152471083,0.0930663700408,330,246,42659,"Sp"
"/wiki/Computer_terminal",0.0328467153285,0.0242844752819,0.120041753653,161,508,14233,"Sp"
"/wiki/Reed_switch",0.00520833333333,0,0.0512223515716,37,42,4864,"Sp"
"http://www.visualux.com/visualux2/clarependar.htm",0,0,0.00190476190476,0,0,76,"Sp"
"/wiki/Post_Falls|_Idaho",0.00322580645161,0.00209863588667,0.0343087790111,152,249,9901,"Sp"
"/wiki/General_Instrument",0,0.00253807106599,0.0155502392344,30,85,2150,"Sp"
"http://www.clare.com/",0,0,0.0105263157895,3,0,808,"Sp"
"/wiki/Key_Tronic",0.0120481927711,0.00280112044818,0.016219588272,5,10,795,"El"
"/wiki/Spokane|_Washington",0.00305810397554,0.00117130307467,0.0730371272063,597,2786,55281,"Sp"
"/wiki/Hall_effect",0,0.00227014755959,0.0891378470531,88,185,16720,"Sp"
"/wiki/Spyware",0.00890207715134,0.00694006309148,0.114349775785,208,925,38086,"Sp"
